Id,Name,Desc,Type,Race,Archetype,Attribute,Atk,Def,Level,Price
79206750,Abyss-scorn,"Target 1 ""Mermail"" monster you control; it gains 1000 ATK until the End Phase. When this Set card is sent to the Graveyard: Target 1 monster your opponent controls; send that target to the Graveyard.",Trap Card,Normal,Mermail,,,,,0.13
60202749,Abyss-sphere,"Special Summon 1 ""Mermail"" monster from your Deck. Its effects are negated. You cannot activate any Spell Cards. When this card leaves the field, destroy that monster. Destroy this card during your opponent's next End Phase after activation.",Trap Card,Continuous,Mermail,,,,,3.91
34707034,Abyss-squall,"Target 3 ""Mermail"" monsters in your Graveyard; Special Summon those targets in face-up Defense Position. Their effects are negated and they cannot declare an attack. Destroy them during the End Phase.",Trap Card,Normal,Mermail,,,,,0.40
97697447,Abyss-strom,"Send 1 face-up ""Umi"" you control to the Graveyard; send all Spell and Trap Cards on the field to the Graveyard.",Trap Card,Normal,Umi,,,,,0.18
89801755,Abyssal Designator,Pay 1000 Life Points. Declare a Type and an Attribute. Your opponent must send 1 monster with both the declared Type and Attribute from their hand or Deck to the Graveyard.,Spell Card,Normal,,,,,,0.15
44223284,Abyssal Kingshark,"Once per turn, if this card would be destroyed by an effect that does not target it, it is not destroyed.",Effect Monster,Fish,,WATER,1700,600,4,0.21
37675907,Accel Synchron,"1 Tuner + 1+ non-Tuner monsters
Once per turn: You can send 1 ""Synchron"" monster from your Deck to the GY, then activate 1 of these effects;
● Increase this card's Level by the Level of the sent monster.
● Reduce this card's Level by the Level of the sent monster.
During your opponent's Main Phase, you can (Quick Effect): Immediately after this effect resolves, Synchro Summon using this card you control. You can only Synchro Summon ""Accel Synchron"" once per turn.",Synchro Tuner Monster,Machine,Synchron,DARK,500,2100,5,0.20
34838437,Accellight,"If you control no monsters: Special Summon 1 Level 4 or lower ""Photon"" or ""Galaxy"" monster from your Deck. You can only activate 1 ""Accellight"" per turn. You cannot Normal Summon/Set during the turn you activate this card.",Spell Card,Normal,Photon,,,,,0.22
86066372,Accesscode Talker,"2+ Effect Monsters
Your opponent cannot activate cards or effects in response to this card's effect activations. If this card is Link Summoned: You can target 1 Link Monster that was used as material for its Link Summon; this card gains ATK equal to that monster's Link Rating x 1000. You can banish 1 Link Monster from your field or GY; destroy 1 card your opponent controls, also for the rest of this turn, you cannot banish monsters with that same Attribute to activate this effect of ""Accesscode Talker"".",Link Monster,Cyberse,Code Talker,DARK,2300,,,138.19
98444741,Accumulated Fortune,Activate only as Chain Link 4 or higher. Draw 2 cards. You cannot activate this card if multiple cards/effects with the same name are in that Chain.,Trap Card,Normal,,,,,,0.34
98865920,Achacha Archer,When this card is Normal or Flip Summoned: Inflict 500 damage to your opponent.,Effect Monster,Warrior,,FIRE,1200,600,3,0.10
62476197,Achacha Chanbara,"During either player's turn, when a card or effect is activated that will inflict damage when it resolves: You can Special Summon this card from your hand, and if you do, inflict 400 damage to your opponent.",Effect Monster,Warrior,,FIRE,1400,400,3,0.13
15808381,Achichi @Ignister,"If this card is Normal or Special Summoned: You can add 1 Level 4 or lower ""@Ignister"" monster from your Deck to your hand, except ""Achichi @Ignister"". At the start of the Damage Step, when your Cyberse monster battles: You can banish this card from your GY; destroy that monster you control. You can only use each effect of ""Achichi @Ignister"" once per turn.",Effect Monster,Cyberse,@Ignister,FIRE,800,800,2,8.97
77568553,Acid Crawler,A giant caterpillar that secretes an acid mist that melts anything.,Normal Monster,Insect,,EARTH,900,700,3,0.00
21323861,Acid Rain,Destroy all face-up Machine-Type monsters on the field.,Spell Card,Normal,,,,,,0.62
41356845,Acid Trap Hole,"Target 1 face-down Defense Position monster on the field; flip it face-up, then destroy it if its DEF is 2000 or less, or return it face-down if its DEF is more than 2000.",Trap Card,Normal,Hole,,,,,0.15
35956022,Acidic Downpour,All EARTH monsters lose 500 ATK and gain 400 DEF.,Spell Card,Field,,,,,,0.11
21051977,Acorno,"During your Main Phase: You can send 1 ""Pinecono"" from your hand to the Graveyard, and Special Summon this card from the hand.",Effect Monster,Plant,,EARTH,200,400,1,0.14
47372349,Acrobat Monkey,An autonomous monkey type robot which was developed with cutting-edge technology. It moves very acrobatically.,Normal Monster,Machine,,EARTH,1000,1800,3,0.13
33656832,Acrobatic Magician,"[ Pendulum Effect ]
When a monster(s) you control is destroyed by a card effect (except during the Damage Step): You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Acrobatic Magician"" once per turn.
----------------------------------------
[ Monster Effect ]
If the activation of a Spell/Trap Card is negated (except during the Damage Step): You can Special Summon this card from your hand. When this card is destroyed by battle: You can place this card in your Pendulum Zone.",Pendulum Effect Monster,Spellcaster,,DARK,800,2300,5,0.26
35498188,Action Magic - Double Banking,"Discard 1 card; this turn, if a monster you currently control destroys an opponent's monster by battle, it can make a second attack in a row. During your Main Phase, if this card is in your GY, except the turn this card was sent to the GY: You can discard 1 Spell; Set this card.",Spell Card,Quick-Play,,,,,,0.09
99004583,Action Magic - Full Turn,"This turn, double any battle damage that a player takes from battles involving 2 monsters. During your Main Phase, if this card is in your GY, except the turn this card was sent to the GY: You can discard 1 Spell; Set this card.",Spell Card,Quick-Play,,,,,,0.07
82777208,Acty of the Icejade,"If this card is Normal or Special Summoned: You can send 1 WATER monster from your hand to the GY; draw 1 card. If a face-up WATER monster(s) you control is destroyed by battle or card effect while this card is in your GY: You can banish this card; Special Summon 1 ""Icejade"" monster from your hand or GY, except ""Acty of the Icejade"". You can only use each effect of ""Acty of the Icejade"" once per turn.",Effect Monster,Aqua,Icejade,WATER,1000,1000,4,0.00
81555617,Ad Libitum of Despia,"During your Main Phase: You can make all face-up monsters currently on the field gain ATK equal to their Level x 100, until the end of your opponent's turn. If this card is used as material for a Fusion Summon from the hand or field, and sent to the GY or banished: You can target 1 of your ""Despia"" monsters or 1 of your Level 8 or higher Fusion Monsters that is banished or in your GY, except ""Ad Libitum of Despia""; Special Summon it. You can only use each effect of ""Ad Libitum of Despia"" once per turn.",Effect Monster,Fairy,Despia,DARK,1500,2000,8,0.00
11302671,Adamancipator Analyzer,"If only your opponent controls a monster: You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of ""Adamancipator Analyzer"" once per turn.",Tuner Monster,Rock,Adamancipator,EARTH,1500,700,4,0.92
10286023,Adamancipator Crystal - Dragite,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can draw 1 card. If this card is in your GY: You can target 1 WATER Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Dragite"" once per turn.",Effect Monster,Rock,Adamancipator,WATER,0,2200,4,0.33
47897376,Adamancipator Crystal - Leonite,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can place 1 ""Adamancipator"" card from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 FIRE Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Leonite"" once per turn.",Effect Monster,Rock,Adamancipator,FIRE,0,2200,4,0.21
74891384,Adamancipator Crystal - Raptite,"If this card is Special Summoned by the effect of an ""Adamancipator"" card: You can place 1 Rock monster from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 WIND Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of ""Adamancipator Crystal - Raptite"" once per turn.",Effect Monster,Rock,Adamancipator,WIND,0,2200,4,0.22
99927991,Adamancipator Friends,"Excavate cards from the top of your Deck, equal to the number of Rock monsters you control +5, and if you do, you can add 1 excavated Rock monster to your hand whose Level is less than or equal to the number of excavated cards, also place the rest on the bottom of your Deck in any order. For the rest of this turn after this card resolves, you cannot Special Summon monsters, except Rock monsters.",Spell Card,Normal,Adamancipator,,,,,1.95
46552140,Adamancipator Laputite,"All Rock monsters you control gain 500 ATK/DEF. Once per turn, during your Main Phase: You can take up to 5 ""Adamancipator"" cards from your Deck and place them on top of your Deck in any order.",Spell Card,Field,Adamancipator,,,,,0.89
9341993,Adamancipator Relief,"Tribute any number of ""Adamancipator"" monsters, then target cards on the field equal to that number +1; destroy them.",Trap Card,Normal,Adamancipator,,,,,0.23
85914562,Adamancipator Researcher,"If you control a Rock monster, except ""Adamancipator Researcher"": You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of ""Adamancipator Researcher"" once per turn.",Tuner Monster,Rock,Adamancipator,EARTH,100,2100,2,29.35
45730592,Adamancipator Resonance,"When a monster effect is activated, while you control an ""Adamancipator"" Synchro Monster: Negate the activation, and if you do, destroy it.",Trap Card,Counter,Adamancipator,,,,,0.17
9464441,Adamancipator Risen - Dragite,"1 Tuner + 1+ non-Tuner monsters
During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can return cards your opponent controls to the hand, up to the number of excavated Rock monsters, also place the excavated cards on the bottom of your Deck in any order. When your opponent activates a Spell/Trap Card or effect, while a WATER monster is in your GY (Quick Effect): You can negate the activation, and if you do, destroy it. You can only use each effect of ""Adamancipator Risen - Dragite"" once per turn.",Synchro Monster,Rock,Adamancipator,WATER,3000,2200,8,3.78
47674738,Adamancipator Risen - Leonite,"1 Tuner + 1+ non-Tuner monsters
During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can add 1 excavated ""Adamancipator"" card to your hand, also place the rest on the bottom of your Deck in any order. During your opponent's turn, if a FIRE monster is in your GY (Quick Effect): You can target 1 Rock monster in your GY; Special Summon it. You can only use each effect of ""Adamancipator Risen - Leonite"" once per turn.",Synchro Monster,Rock,Adamancipator,FIRE,2400,2200,6,3.98
